;;;;;;;;
;;;;;;;;
95497;Внешняя USB память 4Gb Bone Hippo (DR11041-4G) зеленый;-;руб.;530,39;525,48;510,74;500,92;10
95499;Внешняя USB память 4Gb Bone Hippo (DR11041-4Y) желтый;+;руб.;530,39;525,48;510,74;500,92;10
92627;Внешняя USB память 4Gb Bone Mummy (DR11031-4GR) серый;+;руб.;530,39;525,48;510,74;500,92;10
92628;Внешняя USB память 4Gb Bone Mummy (DR11031-4P) розовый;+;руб.;530,39;525,48;510,74;500,92;10
92629;Внешняя USB память 4Gb Bone Mummy (DR11031-4W) белый;+;руб.;530,39;525,48;510,74;500,92;10
82171;Внешняя USB память 4Gb Bone Ninja (DR10011-4BK) черный;+;руб.;530,39;525,48;510,74;500,92;10
82174;Внешняя USB память 4Gb Bone Ninja (DR10011-4R) красный;-;руб.;530,39;525,48;510,74;500,92;10
92630;Внешняя USB память 4Gb Bone Ninja (DR10013-4BK) черный с сумкой;-;руб.;530,39;525,48;510,74;500,92;10
82175;Внешняя USB память 4Gb Bone Owl (DR10021-4BR) коричневый;+;руб.;530,39;525,48;510,74;500,92;10
82176;Внешняя USB память 4Gb Bone Owl (DR10021-4GR) серый;-;руб.;530,39;525,48;510,74;500,92;10
82177;Внешняя USB память 4Gb Bone Owl (DR10021-4P) розовый;-;руб.;530,39;525,48;510,74;500,92;10
82178;Внешняя USB память 4Gb Bone Panda (DR08021-4W) белый;+;руб.;530,39;525,48;510,74;500,92;10
82179;Внешняя USB память 4Gb Bone Panda (DR08022-4B) белый с голубой шляпой;-;руб.;530,39;525,48;510,74;500,92;10
82180;Внешняя USB память 4Gb Bone Penguin (DR07021-4BK) черный;+;руб.;530,39;525,48;510,74;500,92;10
82181;Внешняя USB память 4Gb Bone Penguin Valentine (DRV07051-4P) розовый;+;руб.;530,39;525,48;510,74;500,92;10
82182;Внешняя USB память 4Gb Bone Pod (DR07031-4BK) черный;-;руб.;530,39;525,48;510,74;500,92;10
82184;Внешняя USB память 4Gb Bone Pod (DR07031-4W) белый;-;руб.;530,39;525,48;510,74;500,92;10
82185;Внешняя USB память 4Gb Bone Spaceman (DR09042-4GR) серый;+;руб.;530,39;525,48;510,74;500,92;10
82186;Внешняя USB память 4Gb Bone Tail (DR07011-4BR) коричневый;+;руб.;530,39;525,48;510,74;500,92;10
82187;Внешняя USB память 4Gb Bone Tail (DR07011-4WB) бело-черный;+;руб.;530,39;525,48;510,74;500,92;10
82189;Внешняя USB память 4Gb Bone Tiger (DR09051-4Y) желтый;+;руб.;530,39;525,48;510,74;500,92;10
95712;Внешняя USB память 4Gb EMTEC A100 USB2.0 Angry Birds - Red Bird;-;руб.;371,27;368;357,52;350,65;10
95713;Внешняя USB память 4Gb EMTEC A101 USB2.0 Angry Birds - King Pig;+;руб.;371,27;368;357,52;350,65;10
95714;Внешняя USB память 4Gb EMTEC A102 USB2.0 Angry Birds - Yellow Bird;+;руб.;371,27;368;357,52;350,65;10
95715;Внешняя USB память 4Gb EMTEC A103 USB2.0 Angry Birds - White Bird;-;руб.;371,27;368;357,52;350,65;10
82606;Внешняя USB память 4Gb Kingston (DT100G2/4Gb) Black Retail;-;руб.;145,04;143,73;139,47;136,85;12
77574;Внешняя USB память 4Gb Kingston (DT101G2/4Gb) Blue Retail;-;руб.;173,19;171,56;166,97;163,7;12
88920;Внешняя USB память 4Gb Kingston (DT108/4GB)  Blue Retail;-;руб.;145,04;143,73;139,47;136,85;10
95782;Внешняя USB память 4Gb Kingston (DT109W/4GB) White Retail;+;руб.;162,72;161,08;156,5;153,55;10
79443;Внешняя USB память 4Gb Kingston (DTIG3/4Gb) USB2.0 Retail;-;руб.;145,04;143,73;139,47;136,85;10
85168;Внешняя USB память 4Gb Kingston (DTMFG2/4GB) Mini Fun Blue Retail;-;руб.;145,04;143,73;139,47;136,85;12
91356;Внешняя USB память 4Gb Kingston (DTR400/4GB) HighSpeed Black-Red Retail;-;руб.;240,31;238,35;231,47;227,22;12
74066;Внешняя USB память 4Gb TRANSCEND (TS4GJF300) USB2.0 Jet Flash  Retail;+;руб.;145,04;143,73;139,47;136,85;12
77522;Внешняя USB память 4Gb TRANSCEND (TS4GJF330) USB2.0 Jet Flash  Retail;+;руб.;145,04;143,73;139,47;136,85;12
92632;Внешняя USB память 4Gb TRANSCEND (TS4GJF350) USB2.0 Jet Flash  Retail;+;руб.;141,44;140,13;136,2;133,58;10
95510;Внешняя USB память 4Gb TRANSCEND (TS4GJF370) USB2.0 Jet Flash  Retail;+;руб.;145,04;143,73;139,47;136,85;10
76515;Внешняя USB память 4Gb TRANSCEND (TS4GJF500) USB2.0 Jet Flash  Retail;+;руб.;145,04;143,73;139,47;136,85;12
77885;Внешняя USB память 4Gb TRANSCEND (TS4GJF530) USB2.0 Jet Flash  Retail;+;руб.;145,04;143,73;139,47;136,85;12
89965;Внешняя USB память 4Gb TRANSCEND (TS4GJF560) USB2.0 Jet Flash Retail;+;руб.;159,77;158,46;153,88;150,93;10
73498;Внешняя USB память 4Gb TRANSCEND (TS4GJF600) USB2.0 Jet Flash  Retail;+;руб.;212,16;210,19;204,3;200,37;12
77523;Внешняя USB память 4Gb TRANSCEND (TS4GJF620) USB2.0 Jet Flash  Retail;+;руб.;212,16;210,19;204,3;200,37;12
94566;Внешняя USB память 4Gb TRANSCEND (TS4GJF700) USB3.0 Jet Flash  Retail;+;руб.;311,03;308,41;299,57;294,01;12
94567;Внешняя USB память 4Gb TRANSCEND (TS4GJF760) USB3.0 Jet Flash  Retail;+;руб.;318,23;315,29;306,45;300,55;12
55666;Внешняя USB память 4Gb TRANSCEND (TS4GJFT3K) USB2.0 Jet Flash  Retail;-;руб.;176,8;175,16;170,25;166,97;12
93176;Внешняя USB память 4Gb TRANSCEND (TS4GJFT3S) USB2.0 Jet Flash  Retail;+;руб.;215,76;213,79;207,57;203,64;12
69230;Внешняя USB память 4Gb TRANSCEND (TS4GJFT5W) USB2.0 Jet Flash  Retail;-;руб.;194,48;192,84;187,27;183,67;12
96557;Внешняя USB память 4Gb TRANSCEND (TS4GJFV60) USB2.0 Jet Flash  Retail;+;руб.;176,8;175,16;170,25;166,97;10
71766;Внешняя USB память 4Gb TRANSCEND (TS4GJFV70) USB2.0 Jet Flash Retail;+;руб.;210,52;208,55;202,66;198,73;12
41769;Внешняя USB память 4Gb TRANSCEND (TS4GJFV85) USB2.0 Jet Flash Retail;-;руб.;300,55;297,93;289,42;283,86;12
46311;Внешняя USB память 4Gb TRANSCEND (TS4GJFV90C) USB2.0 Jet Flash Retail;+;руб.;247,51;245,22;238,35;233,76;12
55453;Внешняя USB память 4Gb TRANSCEND (TS4GJFV90P) USB2.0 Jet Flash Retail;+;руб.;247,51;245,22;238,35;233,76;12
56960;Внешняя USB память 4Gb TRANSCEND (TS4GJFV95C) USB2.0 Jet Flash Retail;+;руб.;282,87;280,25;272,4;267,16;12
56961;Внешняя USB память 4Gb TRANSCEND (TS4GJFV95D) USB2.0 Jet Flash Retail;+;руб.;286,48;283,86;275,67;270,43;12
USB Flash  8Гб;;;;;;;;
78787;Внешняя USB память 8Gb A-Data (C003) Classic USB2.0, Blue, Retail;-;руб.;180,4;178,76;173,52;170,25;12
78788;Внешняя USB память 8Gb A-Data (C003) Classic USB2.0, Red, Retail;-;руб.;180,4;178,76;173,52;170,25;12
83471;Внешняя USB память 8Gb A-Data (C008) Classic USB2.0, Black-Red, Retail;+;руб.;176,8;175,16;170,25;166,97;10
83057;Внешняя USB память 8Gb A-Data (C008) Classic USB2.0, White, Retail;-;руб.;176,8;175,16;170,25;166,97;12
92970;Внешняя USB память 8Gb A-Data (C103) Classic USB3.0 Retail;+;руб.;290,08;287,13;279,27;273,71;12
66755;Внешняя USB память 8Gb A-Data (C802)  Classic USB2.0, Black, Retail;-;руб.;180,4;178,76;173,52;170,25;12
82353;Внешняя USB память 8Gb A-Data (C802)  Classic USB2.0, Blue, Retail;+;руб.;180,4;178,76;173,52;170,25;12
73767;Внешняя USB память 8Gb A-Data (C903)  Superior USB2.0, Blue, Retail;+;руб.;243,91;241,62;235,07;230,49;12
73768;Внешняя USB память 8Gb A-Data (C903)  Superior USB2.0, Red, Retail;+;руб.;243,91;241,62;235,07;230,49;12
75247;Внешняя USB память 8Gb A-Data (C906)  Superior USB2.0, Black, Retail;+;руб.;180,4;178,76;173,52;170,25;12
74744;Внешняя USB память 8Gb A-Data (C906)  Superior USB2.0, White, Retail;+;руб.;180,4;178,76;173,52;170,25;10
83348;Внешняя USB память 8Gb A-Data (S007)  Sport USB2.0, Green, Retail;+;руб.;275,67;273,38;265,52;260,61;10
83349;Внешняя USB память 8Gb A-Data (S007)  Sport USB2.0, Red, Retail;+;руб.;275,67;273,38;265,52;260,61;12
84475;Внешняя USB память 8Gb A-Data (S101)  Sport USB2.0, Black, Retail;+;руб.;208,55;206,59;201,02;197,09;10
94779;Внешняя USB память 8Gb A-Data (S102 PRO)  Sport USB3.0 Retail;+;руб.;318,23;315,29;306,45;300,55;12
95928;Внешняя USB память 8Gb A-Data (S107)  Sport USB3.0, Blue, Retail;+;руб.;335,91;332,97;323,47;317,25;10
95929;Внешняя USB память 8Gb A-Data (S107)  Sport USB3.0, Red, Retail;+;руб.;335,91;332,97;323,47;317,25;10
61952;Внешняя USB память 8Gb A-Data (S805)  Sport USB2.0, Grey, Retail;-;руб.;328,71;325,76;316,6;310,7;12
61953;Внешняя USB память 8Gb A-Data (S805)  Sport USB2.0, Red, Retail;+;руб.;328,71;325,76;316,6;310,7;12
97671;Внешняя USB память 8Gb A-Data (UV100) USB2.0, Black, Retail;+;руб.;198,08;196,11;190,55;186,95;12
97672;Внешняя USB память 8Gb A-Data (UV100) USB2.0, Blue, Retail;+;руб.;180,4;178,76;173,52;170,25;12
97017;Внешняя USB память 8Gb A-Data (UV100) USB2.0, Red, Retail;+;руб.;198,08;196,11;190,55;186,95;10
98342;Внешняя USB память 8Gb A-Data (UV110) USB2.0, Blue, Retail;+;руб.;180,4;178,76;173,52;170,25;12
98826;Внешняя USB память 8Gb A-Data (UV110) USB2.0, Brown, Retail;+;руб.;180,4;178,76;173,52;170,25;12
98470;Внешняя USB память 8Gb A-Data (UV110) USB2.0, White, Retail;+;руб.;180,4;178,76;173,52;170,25;12
90371;Внешняя USB память 8Gb AutoDrive Audi TT (92916) белый;+;руб.;830,94;823,41;800,17;784,78;10
90368;Внешняя USB память 8Gb AutoDrive Lamborghini Murcielago (92911) желтый;+;руб.;830,94;823,41;800,17;784,78;10
93385;Внешняя USB память 8Gb AutoDrive Mersedes-Benz (92915) красный;+;руб.;830,94;823,41;800,17;784,78;10
90372;Внешняя USB память 8Gb AutoDrive Mini Cooper S (92902) красный;+;руб.;830,94;823,41;800,17;784,78;10
90369;Внешняя USB память 8Gb AutoDrive Porsche 911 (92914) черный;+;руб.;830,94;823,41;800,17;784,78;10
90370;Внешняя USB память 8Gb AutoDrive Porsche Panamera (92907) синий;+;руб.;830,94;823,41;800,17;784,78;10
98175;Внешняя USB память 8Gb AutoDrive Triumph Street Triple (93901W) Черный;+;руб.;830,94;823,41;800,17;784,78;10
92633;Внешняя USB память 8Gb Bone Alien (DR11021-8B) голубой;+;руб.;813,26;805,73;783,14;768,08;10
90757;Внешняя USB память 8Gb Bone Alien (DR11023-8BR) коричневый;+;руб.;813,26;805,73;783,14;768,08;10
90758;Внешняя USB память 8Gb Bone Alien (DR11023-8LY) зеленый;-;руб.;813,26;805,73;783,14;768,08;10
92634;Внешняя USB память 8Gb Bone Bear (DR11051-8W) белый;-;руб.;813,26;805,73;783,14;768,08;10
82190;Внешняя USB память 8Gb Bone Deer (DR09031-8BR) коричневый;-;руб.;813,26;805,73;783,14;768,08;10
82191;Внешняя USB память 8Gb Bone Dinosaur (DR08011-8BK) черный;+;руб.;813,26;805,73;783,14;768,08;10
82192;Внешняя USB память 8Gb Bone Dinosaur (DR08011-8LG) зеленый;+;руб.;813,26;805,73;783,14;768,08;10
92635;Внешняя USB память 8Gb Bone Dog (DR11011-8BK) черный;+;руб.;813,26;805,73;783,14;768,08;10
92636;Внешняя USB память 8Gb Bone Dog (DR11011-8GR) серый;+;руб.;813,26;805,73;783,14;768,08;10
92637;Внешняя USB память 8Gb Bone Dog (DR11011-8Y) желтый;+;руб.;813,26;805,73;783,14;768,08;10
82193;Внешняя USB память 8Gb Bone Dolphin (DR08061-8BK) черный;-;руб.;813,26;805,73;783,14;768,08;10
95500;Внешняя USB память 8Gb Bone Dragon (DR11061-8BK) черный;+;руб.;813,26;805,73;783,14;768,08;10
95501;Внешняя USB память 8Gb Bone Dragon (DR11061-8G) зеленый;+;руб.;813,26;805,73;783,14;768,08;10
95502;Внешняя USB память 8Gb Bone Dragon (DR11061-8PU) фиолетовый;+;руб.;813,26;805,73;783,14;768,08;10
95503;Внешняя USB память 8Gb Bone Dragon (DR11061-8R) красный;+;руб.;813,26;805,73;783,14;768,08;10
95504;Внешняя USB память 8Gb Bone Dragon (DR11061-8Y) желтый;+;руб.;813,26;805,73;783,14;768,08;10
82195;Внешняя USB память 8Gb Bone Elephant (DR09011-8BR) коричневый;+;руб.;813,26;805,73;783,14;768,08;10
82194;Внешняя USB память 8Gb Bone Elephant (DR09011-8B) голубой;+;руб.;813,26;805,73;783,14;768,08;10
82196;Внешняя USB память 8Gb Bone Elephant (DR09011-8P) розовый;+;руб.;813,26;805,73;783,14;768,08;10
92638;Внешняя USB память 8Gb Bone Gingerman (DR10051-8LBR) бежевый;+;руб.;813,26;805,73;783,14;768,08;10
95505;Внешняя USB память 8Gb Bone Hippo (DR11041-8BR) коричнеый;-;руб.;813,26;805,73;783,14;768,08;10
95507;Внешняя USB память 8Gb Bone Hippo (DR11041-8GR) серый;-;руб.;813,26;805,73;783,14;768,08;10
95506;Внешняя USB память 8Gb Bone Hippo (DR11041-8G) зеленый;+;руб.;813,26;805,73;783,14;768,08;10
95508;Внешняя USB память 8Gb Bone Hippo (DR11041-8Y) желтый;+;руб.;813,26;805,73;783,14;768,08;10
92639;Внешняя USB память 8Gb Bone Mummy (DR11031-8GR) серый;+;руб.;813,26;805,73;783,14;768,08;10
92640;Внешняя USB память 8Gb Bone Mummy (DR11031-8P) розовый;+;руб.;813,26;805,73;783,14;768,08;10
92641;Внешняя USB память 8Gb Bone Mummy (DR11031-8W) белый;+;руб.;813,26;805,73;783,14;768,08;10
82197;Внешняя USB память 8Gb Bone Ninja (DR10011-8BK) черный;-;руб.;813,26;805,73;783,14;768,08;10
82199;Внешняя USB память 8Gb Bone Ninja (DR10011-8R) красный;+;руб.;813,26;805,73;783,14;768,08;10
95509;Внешняя USB память 8Gb Bone Ninja (DR10013-8BK) черный с сумкой;-;руб.;813,26;805,73;783,14;768,08;10
82200;Внешняя USB память 8Gb Bone Owl (DR10021-8BR) коричневый;-;руб.;813,26;805,73;783,14;768,08;10
82201;Внешняя USB память 8Gb Bone Owl (DR10021-8GR) серый;-;руб.;813,26;805,73;783,14;768,08;10
82203;Внешняя USB память 8Gb Bone Owl (DR10021-8P) розовый;+;руб.;813,26;805,73;783,14;768,08;10
82205;Внешняя USB память 8Gb Bone Panda (DR08022-8W with hat) белый с черной шляпой;-;руб.;813,26;805,73;783,14;768,08;10
82206;Внешняя USB память 8Gb Bone Penguin (DR07021-8BK) черный;+;руб.;813,26;805,73;783,14;768,08;10
82207;Внешняя USB память 8Gb Bone Penguin (DR07021-DG) серый;+;руб.;813,26;805,73;783,14;768,08;10
82209;Внешняя USB память 8Gb Bone Penguin Valentine (DRV07051-8P) розовый;+;руб.;813,26;805,73;783,14;768,08;10
82210;Внешняя USB память 8Gb Bone Pod (DR07031-8BK) черный;-;руб.;813,26;805,73;783,14;768,08;10
100674;Внешняя USB память 8Gb Bone Queen's Guard (DR12011-8R) красный;+;руб.;1113,16;1103,34;1073,87;1050,95;10
100675;Внешняя USB память 8Gb Bone Snail (DRC11071-8B) голубой;+;руб.;813,26;805,73;783,14;768,08;10
100676;Внешняя USB память 8Gb Bone Snail (DRC11071-8G) зеленый;+;руб.;813,26;805,73;783,14;768,08;10
100677;Внешняя USB память 8Gb Bone Snail (DRC11071-8R) красный;+;руб.;813,26;805,73;783,14;768,08;10
82211;Внешняя USB память 8Gb Bone Spaceman (DR09042-8GR) серый;+;руб.;813,26;805,73;783,14;768,08;10
82212;Внешняя USB память 8Gb Bone Tail (DR07011-8WB) бело-черный;-;руб.;813,26;805,73;783,14;768,08;10
82215;Внешняя USB память 8Gb Bone Tiger (DR09051-8Y) желтый;+;руб.;813,26;805,73;783,14;768,08;10
82156;Внешняя USB память 8Gb Kingston (DT100G2/8GB) Black Retail;+;руб.;187,27;185,64;180,4;177,12;10
77896;Внешняя USB память 8Gb Kingston (DT101G2/8Gb) Retail;+;руб.;187,27;185,64;180,4;177,12;10
92274;Внешняя USB память 8Gb Kingston (DT109K/8GB) Black Retail;-;руб.;187,27;185,64;180,4;177,12;10
100875;Внешняя USB память 8Gb Kingston (DT111/8Gb) USB3.0 Retail;+;руб.;247,51;245,22;238,35;233,76;10
96231;Внешняя USB память 8Gb Kingston (DTCNY12/8GB) Dragon Retail;+;руб.;318,23;315,29;306,45;300,55;10
79444;Внешняя USB память 8Gb Kingston (DTIG3/8GB)  Retail;+;руб.;187,27;185,64;180,4;177,12;10
74064;Внешняя USB память 8Gb Kingston (DTL+/8GB), DataTraveler Locker,  Retail;-;руб.;601,11;595,54;578,84;567,71;12
101802;Внешняя USB память 8Gb Kingston (DTLPG2/8GB), DataTraveler Locker Plus Gen.2,  Retail;+;руб.;618,79;613,22;595,87;584,41;12
94229;Внешняя USB память 8Gb Kingston (DTMC/8GB) Micro Blue Retail;-;руб.;190,87;189,24;184;180,4;10
97887;Внешняя USB память 8Gb Kingston (DTMCK/8GB) Micro Black Retail;-;руб.;190,87;189,24;184;180,4;12
91357;Внешняя USB память 8Gb Kingston (DTR400/8GB) HighSpeed Black-Red Retail;+;руб.;406,63;403,03;391,57;384,04;12
94550;Внешняя USB память 8Gb Kingston (DTSE9H/8GB) Champagne Retail;-;руб.;187,27;185,64;180,4;177,12;10
55663;Внешняя USB память 8Gb Kingston (DTVP/8GB) USB2.0 Retail;-;руб.;2016,78;1997,14;1941,48;1902,19;12
85687;Внешняя USB память 8Gb SanDisk Cruzer Edge (SDCZ51-008G) USB2.0;+;руб.;176,8;175,16;170,25;166,97;12
85683;Внешняя USB память 8Gb SanDisk Cruzer (SDCZ36-008G) USB2.0;+;руб.;187,27;185,64;180,4;177,12;12
85689;Внешняя USB память 8Gb SanDisk Ultra Backup (SDCZ40-008G) USB2.0, кнопка резервного копирования;+;руб.;247,51;245,22;238,35;233,76;12
89408;Внешняя USB память 8Gb TRANSCEND (TS8GJF200) USB2.0 Jet Flash  Retail;-;руб.;406,63;403,03;391,57;384,04;10
74512;Внешняя USB память 8Gb TRANSCEND (TS8GJF300) USB2.0 Jet Flash  Retail;+;руб.;194,48;192,84;187,27;183,67;12
77524;Внешняя USB память 8Gb TRANSCEND (TS8GJF330) USB2.0 Jet Flash  Retail;+;руб.;194,48;192,84;187,27;183,67;12
93322;Внешняя USB память 8Gb TRANSCEND (TS8GJF350) USB2.0 Jet Flash  Retail;+;руб.;194,48;192,84;187,27;183,67;12
101902;Внешняя USB память 8Gb TRANSCEND (TS8GJF360) USB2.0 Jet Flash  Retail;+;руб.;194,48;192,84;187,27;183,67;12
95511;Внешняя USB память 8Gb TRANSCEND (TS8GJF370) USB2.0 Jet Flash  Retail;+;руб.;187,27;185,64;180,4;177,12;12
77525;Внешняя USB память 8Gb TRANSCEND (TS8GJF500) USB2.0 Jet Flash  Retail;+;руб.;194,48;192,84;187,27;183,67;12
77944;Внешняя USB память 8Gb TRANSCEND (TS8GJF530) USB2.0 Jet Flash  Retail;+;руб.;194,48;192,84;187,27;183,67;12
87895;Внешняя USB память 8Gb TRANSCEND (TS8GJF560) USB2.0 Jet Flash  Retail;+;руб.;204,95;203,32;197,42;193,82;12
74513;Внешняя USB память 8Gb TRANSCEND (TS8GJF600) USB2.0 Jet Flash  Retail;+;руб.;296,95;294,33;286,15;280,58;12
76514;Внешняя USB память 8Gb TRANSCEND (TS8GJF620) USB2.0 Jet Flash  Retail;+;руб.;296,95;294,33;286,15;280,58;12
87647;Внешняя USB память 8Gb TRANSCEND (TS8GJF700) USB3.0 Jet Flash  Retail;-;руб.;344,75;341,48;331,98;325,76;12
94228;Внешняя USB память 8Gb TRANSCEND (TS8GJF760) USB3.0 Jet Flash  Retail;+;руб.;349,99;346,72;337,22;330,67;12
100678;Внешняя USB память 8Gb TRANSCEND (TS8GJF770) USB3.0 Jet Flash  Retail;+;руб.;353,59;350,32;340,5;333,95;12
94568;Внешняя USB память 8Gb TRANSCEND (TS8GJF780) USB3.0 Jet Flash  Retail;+;руб.;516,31;511,4;496,99;487,5;12
100679;Внешняя USB память 8Gb TRANSCEND (TS8GJFT3G) USB2.0 Jet Flash  Retail;+;руб.;304,15;301,21;292,7;287,13;12
59112;Внешняя USB память 8Gb TRANSCEND (TS8GJFT3K) USB2.0 Jet Flash  Retail;-;руб.;212,16;210,19;204,3;200,37;12
94185;Внешняя USB память 8Gb TRANSCEND (TS8GJFT3S) USB2.0 Jet Flash  Retail;+;руб.;265,19;262,9;255,37;250,46;12
61950;Внешняя USB память 8Gb TRANSCEND (TS8GJFT5R) USB2.0 Jet Flash  Retail;+;руб.;212,16;210,19;204,3;200,37;10
53503;Внешняя USB память 8Gb TRANSCEND (TS8GJFV20) USB2.0 Jet Flash Retail;+;руб.;190,87;189,24;184;180,4;12
71350;Внешняя USB память 8Gb TRANSCEND (TS8GJFV70) USB2.0 Jet Flash Retail;-;руб.;300,55;297,93;289,42;283,86;12
42866;Внешняя USB память 8Gb TRANSCEND (TS8GJFV85) USB2.0 Jet Flash Retail;+;руб.;380,11;376,51;366,03;359,16;12
60350;Внешняя USB память 8Gb TRANSCEND (TS8GJFV90C) USB2.0 Jet Flash Retail;+;руб.;300,55;297,93;289,42;283,86;12
60351;Внешняя USB память 8Gb TRANSCEND (TS8GJFV90P) USB2.0 Jet Flash Retail;+;руб.;318,23;315,29;306,45;300,55;12
59297;Внешняя USB память 8Gb TRANSCEND (TS8GJFV95C) USB2.0 Jet Flash Retail;+;руб.;339,51;336,24;326,75;320,52;12
60200;Внешняя USB память 8Gb TRANSCEND (TS8GJFV95D) USB2.0 Jet Flash Retail;+;руб.;339,51;336,24;326,75;320,52;12
USB Flash 16Гб;;;;;;;;
81954;Внешняя USB память  16Gb A-Data (C003) Classic USB2.0, Blue, Retail;-;руб.;300,55;297,93;289,42;283,86;12
81955;Внешняя USB память  16Gb A-Data (C003) Classic USB2.0, Red, Retail;+;руб.;300,55;297,93;289,42;283,86;12
83059;Внешняя USB память  16Gb A-Data (C008) Classic USB2.0, Black-Red, Retail;+;руб.;318,23;315,29;306,45;300,55;12
83058;Внешняя USB память  16Gb A-Data (C008) Classic USB2.0, White, Retail;+;руб.;318,23;315,29;306,45;300,55;12
92969;Внешняя USB память  16Gb A-Data (C103) Classic USB3.0 Retail;+;руб.;385,35;381,75;371,27;364,07;12
74061;Внешняя USB память  16Gb A-Data (C802)  Classic USB2.0, Black, Retail;+;руб.;318,23;315,29;306,45;300,55;12
85315;Внешняя USB память  16Gb A-Data (C802)  Classic USB2.0, Blue, Retail;+;руб.;318,23;315,29;306,45;300,55;10
74102;Внешняя USB память  16Gb A-Data (C903)  Superior USB2.0, Blue, Retail;+;руб.;417,11;413,51;401,72;394,19;12
74103;Внешняя USB память  16Gb A-Data (C903)  Superior USB2.0, Red, Retail;+;руб.;417,11;413,51;401,72;394,19;12
78698;Внешняя USB память  16Gb A-Data (C906)  Superior USB2.0, Black, Retail;+;руб.;318,23;315,29;306,45;300,55;12
74745;Внешняя USB память  16Gb A-Data (C906)  Superior USB2.0, White, Retail;+;руб.;318,23;315,29;306,45;300,55;10
80471;Внешняя USB память  16Gb A-Data (N005)  USB3.0 Retail;+;руб.;601,11;595,54;578,84;567,71;12
83352;Внешняя USB память  16Gb A-Data (S007)  Sport USB2.0, Green, Retail;-;руб.;477,35;473,09;459,67;450,83;10
83351;Внешняя USB память  16Gb A-Data (S007)  Sport USB2.0, Red, Retail;+;руб.;477,35;473,09;459,67;450,83;10
85941;Внешняя USB память  16Gb A-Data (S101)  Sport USB2.0, Black, Retail;+;руб.;346,39;343,44;333,62;327,4;10
94902;Внешняя USB память  16Gb A-Data (S102P Pro)  Sport USB3.0 Retail;+;руб.;441,99;438,06;425,62;417,44;12
85380;Внешняя USB память  16Gb A-Data (S102)  Sport USB3.0 Retail;-;руб.;565,75;560,51;544,79;534,32;10
95926;Внешняя USB память  16Gb A-Data (S107)  Sport USB3.0, Blue, Retail;+;руб.;459,67;455,41;442,64;434,13;10
100180;Внешняя USB память  16Gb A-Data (S107)  Sport USB3.0, Red, Retail;+;руб.;459,67;455,41;442,64;434,13;12
68989;Внешняя USB память  16Gb A-Data (S805)  Sport USB2.0, Grey, Retail;+;руб.;459,67;455,41;442,64;434,13;12
68990;Внешняя USB память  16Gb A-Data (S805)  Sport USB2.0, Red, Retail;+;руб.;459,67;455,41;442,64;434,13;12
102181;Внешняя USB память  16Gb A-Data (UC500) USB2.0, Gold, Retail;+;руб.;459,67;455,41;442,64;434,13;12
97668;Внешняя USB память  16Gb A-Data (UV100) USB2.0, Black, Retail;+;руб.;318,23;315,29;306,45;300,55;12
97670;Внешняя USB память  16Gb A-Data (UV100) USB2.0, Blue, Retail;+;руб.;318,23;315,29;306,45;300,55;12
97669;Внешняя USB память  16Gb A-Data (UV100) USB2.0, Red, Retail;+;руб.;318,23;315,29;306,45;300,55;12
98340;Внешняя USB память  16Gb A-Data (UV110) USB2.0, Blue, Retail;+;руб.;318,23;315,29;306,45;300,55;12
98825;Внешняя USB память  16Gb A-Data (UV110) USB2.0, Brown, Retail;+;руб.;300,55;297,93;289,42;283,86;12
101142;Внешняя USB память  16Gb A-Data (UV110) USB2.0, Pink, Retail;+;руб.;300,55;297,93;289,42;283,86;12
98341;Внешняя USB память  16Gb A-Data (UV110) USB2.0, White, Retail;+;руб.;318,23;315,29;306,45;300,55;12
97690;Внешняя USB память  16Gb AutoDrive Lamborghini Murcielago (92911) желтый;+;руб.;992,02;985,47;956,01;939,64;10
97689;Внешняя USB память  16Gb AutoDrive Mini Cooper S (92902) красный;+;руб.;992,02;985,47;956,01;939,64;10
97691;Внешняя USB память  16Gb AutoDrive Porsche 911 (92914) черный;+;руб.;992,02;985,47;956,01;939,64;10
82154;Внешняя USB память  16Gb Kingston (DT100G2/16GB)  Retail;+;руб.;300,55;297,93;289,42;283,86;12
78048;Внешняя USB память  16Gb Kingston (DT101G2/16GB)  Retail;+;руб.;300,55;297,93;289,42;283,86;12
93770;Внешняя USB память  16Gb Kingston (DT109B/16GB) Blue Retail;-;руб.;293,35;290,73;282,55;277,31;12
101155;Внешняя USB память  16Gb Kingston (DT111/16GB)  Retail;+;руб.;360,79;357,19;347,37;340,5;12
94500;Внешняя USB память  16Gb Kingston (DT4000/16GB) 256-битное шифрование,  Retail;-;руб.;4419,9;4380,61;4256,2;4174,35;12
92749;Внешняя USB память  16Gb Kingston (DT5000/16GB) 256-битное шифрование,  Retail;-;руб.;6364,66;6305,72;6128,93;6011,06;12
97641;Внешняя USB память  16Gb Kingston (DTE30/16GB) USB3.0 Retail;-;руб.;616,49;610,93;599,14;587,68;12
79445;Внешняя USB память  16Gb Kingston (DTIG3/16GB)  Retail;+;руб.;300,55;297,93;289,42;283,86;10
74062;Внешняя USB память  16Gb Kingston (DTL+/16GB), DataTraveler Locker,  Retail;-;руб.;1113,16;1103,34;1073,87;1050,95;12
